doc_id,fandom,bullet_type,idx_in_fandom_array,n_tokens
6264,IKON,loyalty,39,8
6265,IKON,loyalty,40,11
6266,IKON,loyalty,41,7
6267,IKON,loyalty,42,7
6268,IKON,loyalty,43,14
6269,IKON,loyalty,44,10
6270,IKON,loyalty,45,22
6271,IKON,loyalty,46,20
6272,IKON,loyalty,47,15
6273,IKON,loyalty,48,16
6274,IKON,loyalty,49,18
6275,IKON,loyalty,50,36
6276,IKON,loyalty,51,29
6277,IKON,loyalty,52,22
6278,IKON,loyalty,53,19
6279,IKON,spillover,0,18
6280,IKON,spillover,1,14
6281,IKON,spillover,2,14
6282,IKON,spillover,3,10
6283,IKON,spillover,4,16
6284,IKON,spillover,5,17
6285,IKON,spillover,6,19
6286,IKON,spillover,7,34
6287,IKON,spillover,8,37
6288,IKON,spillover,9,24
6289,IKON,spillover,10,42
6290,IKON,spillover,11,20
6291,IKON,spillover,12,13
6292,IKON,spillover,13,12
6293,IKON,spillover,14,23
6294,IKON,spillover,15,27
6295,IKON,spillover,16,11
6296,IKON,spillover,17,22
6297,IKON,spillover,18,9
6298,IKON,spillover,19,13
6299,IKON,spillover,20,23
6300,IKON,spillover,21,20
6301,IKON,spillover,22,6
6302,IKON,spillover,23,9
6303,IKON,spillover,24,6
6304,IKON,spillover,25,9
6305,IKON,spillover,26,19
6306,IKON,spillover,27,22
6307,IKON,spillover,28,10
6308,IKON,spillover,29,21
6309,IKON,spillover,30,16
6310,IKON,spillover,31,19
6311,IKON,spillover,32,15
6312,IKON,spillover,33,35
6313,IKON,spillover,34,21
6314,IKON,spillover,35,25
6315,IKON,spillover,36,11
6316,IKON,spillover,37,9
6317,IKON,spillover,38,30
6318,IKON,spillover,39,17
6319,IKON,spillover,40,18
6320,IKON,spillover,41,18
6321,CORTIS,loyalty,0,13
6322,CORTIS,loyalty,1,18
6323,CORTIS,loyalty,2,14
6324,CORTIS,loyalty,3,14
6325,CORTIS,loyalty,4,8
6326,CORTIS,loyalty,5,11
6327,CORTIS,loyalty,6,16
6328,CORTIS,loyalty,7,8
6329,CORTIS,loyalty,8,12
6330,CORTIS,loyalty,9,5
6331,CORTIS,loyalty,10,13
6332,CORTIS,loyalty,11,18
6333,CORTIS,loyalty,12,25
6334,CORTIS,loyalty,13,13
6335,CORTIS,loyalty,14,13
6336,CORTIS,loyalty,15,21
6337,CORTIS,loyalty,16,23
6338,CORTIS,loyalty,17,7
6339,CORTIS,loyalty,18,23
6340,CORTIS,loyalty,19,16
6341,CORTIS,loyalty,20,15
6342,CORTIS,loyalty,21,13
6343,CORTIS,loyalty,22,21
6344,CORTIS,loyalty,23,18
6345,CORTIS,loyalty,24,26
6346,CORTIS,loyalty,25,11
6347,CORTIS,loyalty,26,11
6348,CORTIS,loyalty,27,11
6349,CORTIS,loyalty,28,11
6350,CORTIS,loyalty,29,8
6351,CORTIS,loyalty,30,7
6352,CORTIS,loyalty,31,12
6353,CORTIS,loyalty,32,12
6354,CORTIS,loyalty,33,10
6355,CORTIS,loyalty,34,8
6356,CORTIS,loyalty,35,12
6357,CORTIS,loyalty,36,13
6358,CORTIS,loyalty,37,17
6359,CORTIS,loyalty,38,16
6360,CORTIS,loyalty,39,17
6361,CORTIS,loyalty,40,16
6362,CORTIS,loyalty,41,13
6363,CORTIS,loyalty,42,13
6364,CORTIS,loyalty,43,47
6365,CORTIS,loyalty,44,29
6366,CORTIS,loyalty,45,26
6367,CORTIS,loyalty,46,27
6368,CORTIS,loyalty,47,21
6369,CORTIS,loyalty,48,29
6370,CORTIS,loyalty,49,24
6371,CORTIS,spillover,0,10
6372,CORTIS,spillover,1,13
6373,CORTIS,spillover,2,15
6374,CORTIS,spillover,3,16
6375,CORTIS,spillover,4,27
6376,CORTIS,spillover,5,22
6377,CORTIS,spillover,6,18
6378,CORTIS,spillover,7,21
6379,CORTIS,spillover,8,12
6380,CORTIS,spillover,9,17
6381,CORTIS,spillover,10,26
6382,CORTIS,spillover,11,14
6383,CORTIS,spillover,12,16
6384,CORTIS,spillover,13,32
6385,CORTIS,spillover,14,15
6386,CORTIS,spillover,15,27
6387,CORTIS,spillover,16,24
6388,CORTIS,spillover,17,23
6389,CORTIS,spillover,18,16
6390,CORTIS,spillover,19,20
6391,CORTIS,spillover,20,32
6392,CORTIS,spillover,21,16
6393,CORTIS,spillover,22,18
6394,CORTIS,spillover,23,17
6395,CORTIS,spillover,24,9
6396,CORTIS,spillover,25,31
6397,CORTIS,spillover,26,19
6398,CORTIS,spillover,27,18
6399,CORTIS,spillover,28,10
6400,CORTIS,spillover,29,18
6401,CORTIS,spillover,30,11
6402,CORTIS,spillover,31,19
6403,CORTIS,spillover,32,23
6404,CORTIS,spillover,33,8
6405,CORTIS,spillover,34,13
6406,CORTIS,spillover,35,11
6407,CORTIS,spillover,36,11
6408,CORTIS,spillover,37,22
6409,CORTIS,spillover,38,8
6410,CORTIS,spillover,39,9
6411,CORTIS,spillover,40,9
6412,CORTIS,spillover,41,7
6413,CORTIS,spillover,42,9
6414,CORTIS,spillover,43,9
6415,CORTIS,spillover,44,8
6416,CORTIS,spillover,45,7
6417,CORTIS,spillover,46,16
6418,CORTIS,spillover,47,16
6419,CORTIS,spillover,48,10
6420,CORTIS,spillover,49,12
6421,CORTIS,spillover,50,8
6422,CORTIS,spillover,51,34
6423,CORTIS,spillover,52,29
6424,CORTIS,spillover,53,12
6425,CORTIS,spillover,54,21
6426,CORTIS,spillover,55,23
6427,CORTIS,spillover,56,21
6428,CORTIS,spillover,57,14
6429,CORTIS,spillover,58,20
6430,CORTIS,spillover,59,20
6431,CORTIS,spillover,60,23
6432,CORTIS,spillover,61,23
6433,CORTIS,spillover,62,20
6434,CORTIS,spillover,63,15
6435,CORTIS,spillover,64,13
6436,CORTIS,spillover,65,12
6437,CORTIS,spillover,66,12
6438,CORTIS,spillover,67,12
6439,CORTIS,spillover,68,10
6440,CORTIS,spillover,69,11
6441,CORTIS,spillover,70,11
6442,CORTIS,spillover,71,15
6443,CORTIS,spillover,72,18
6444,CORTIS,spillover,73,37
6445,CORTIS,spillover,74,44
6446,CORTIS,spillover,75,36
6447,CORTIS,spillover,76,38
6448,CORTIS,spillover,77,21
6449,CORTIS,spillover,78,21
6450,CORTIS,spillover,79,24
6451,CORTIS,spillover,80,25
6452,CORTIS,spillover,81,17
6453,CORTIS,spillover,82,24
6454,CORTIS,spillover,83,16
6455,CORTIS,spillover,84,16
6456,BTOB,loyalty,0,15
6457,BTOB,loyalty,1,16
6458,BTOB,loyalty,2,11
6459,BTOB,loyalty,3,17
6460,BTOB,loyalty,4,10
6461,BTOB,loyalty,5,14
6462,BTOB,loyalty,6,21
6463,BTOB,loyalty,7,19
6464,BTOB,loyalty,8,20
6465,BTOB,loyalty,9,10
6466,BTOB,loyalty,10,33
6467,BTOB,loyalty,11,30
6468,BTOB,loyalty,12,27
6469,BTOB,loyalty,13,12
6470,BTOB,loyalty,14,21
6471,BTOB,loyalty,15,15
6472,BTOB,loyalty,16,28
6473,BTOB,loyalty,17,16
6474,BTOB,loyalty,18,32
6475,BTOB,loyalty,19,14
6476,BTOB,loyalty,20,19
6477,BTOB,loyalty,21,37
6478,BTOB,loyalty,22,6
6479,BTOB,loyalty,23,8
6480,BTOB,loyalty,24,21
6481,BTOB,loyalty,25,14
6482,BTOB,loyalty,26,10
6483,BTOB,loyalty,27,7
6484,BTOB,loyalty,28,8
6485,BTOB,loyalty,29,10
6486,BTOB,loyalty,30,10
6487,BTOB,loyalty,31,9
6488,BTOB,loyalty,32,13
6489,BTOB,loyalty,33,7
6490,BTOB,loyalty,34,25
6491,BTOB,loyalty,35,19
6492,BTOB,loyalty,36,18
6493,BTOB,loyalty,37,13
6494,BTOB,loyalty,38,37
6495,BTOB,loyalty,39,23
6496,BTOB,loyalty,40,26
6497,BTOB,spillover,0,8
6498,BTOB,spillover,1,9
6499,BTOB,spillover,2,9
6500,BTOB,spillover,3,9
6501,BTOB,spillover,4,11
6502,BTOB,spillover,5,5
6503,BTOB,spillover,6,12
6504,BTOB,spillover,7,14
6505,BTOB,spillover,8,34
6506,BTOB,spillover,9,27
6507,BTOB,spillover,10,27
6508,BTOB,spillover,11,28
6509,BTOB,spillover,12,28
6510,BTOB,spillover,13,31
6511,BTOB,spillover,14,36
6512,BTOB,spillover,15,17
6513,BTOB,spillover,16,24
6514,BTOB,spillover,17,10
6515,BTOB,spillover,18,7
6516,BTOB,spillover,19,20
6517,BTOB,spillover,20,11
6518,BTOB,spillover,21,12
6519,BTOB,spillover,22,9
6520,BTOB,spillover,23,30
6521,BTOB,spillover,24,24
6522,BTOB,spillover,25,13
6523,BTOB,spillover,26,16
6524,BTOB,spillover,27,16
6525,BTOB,spillover,28,15
6526,BTOB,spillover,29,8
6527,BTOB,spillover,30,13
6528,BTOB,spillover,31,13
6529,BTOB,spillover,32,8
6530,BTOB,spillover,33,24
6531,BTOB,spillover,34,17
6532,BTOB,spillover,35,30
6533,BTOB,spillover,36,30
6534,BTOB,spillover,37,18
6535,BTOB,spillover,38,27
6536,BTOB,spillover,39,29
6537,BTOB,spillover,40,19
6538,FTISLAND,loyalty,0,5
6539,FTISLAND,loyalty,1,6
6540,FTISLAND,loyalty,2,6
6541,FTISLAND,loyalty,3,9
6542,FTISLAND,loyalty,4,8
6543,FTISLAND,loyalty,5,14
6544,FTISLAND,loyalty,6,19
6545,FTISLAND,loyalty,7,20
6546,FTISLAND,loyalty,8,17
6547,FTISLAND,loyalty,9,21
6548,FTISLAND,loyalty,10,41
6549,FTISLAND,loyalty,11,19
6550,FTISLAND,loyalty,12,15
6551,FTISLAND,loyalty,13,24
6552,FTISLAND,loyalty,14,21
6553,FTISLAND,loyalty,15,28
6554,FTISLAND,loyalty,16,7
6555,FTISLAND,loyalty,17,27
6556,FTISLAND,loyalty,19,11
6557,FTISLAND,loyalty,20,8
6558,FTISLAND,loyalty,21,16
6559,FTISLAND,loyalty,22,23
6560,FTISLAND,loyalty,23,29
6561,FTISLAND,loyalty,24,15
6562,FTISLAND,loyalty,25,12
6563,FTISLAND,loyalty,26,20
6564,FTISLAND,loyalty,27,15
6565,FTISLAND,loyalty,28,34
6566,FTISLAND,loyalty,29,20
6567,FTISLAND,loyalty,30,24
6568,FTISLAND,spillover,0,12
6569,FTISLAND,spillover,1,20
6570,FTISLAND,spillover,2,7
6571,FTISLAND,spillover,3,19
6572,FTISLAND,spillover,4,13
6573,FTISLAND,spillover,5,11
6574,FTISLAND,spillover,6,10
6575,FTISLAND,spillover,7,28
6576,FTISLAND,spillover,8,11
6577,FTISLAND,spillover,9,26
6578,FTISLAND,spillover,10,40
6579,FTISLAND,spillover,11,23
6580,FTISLAND,spillover,12,37
6581,FTISLAND,spillover,13,20
6582,FTISLAND,spillover,14,20
6583,FTISLAND,spillover,15,11
6584,FTISLAND,spillover,16,4
6585,FTISLAND,spillover,18,20
6586,FTISLAND,spillover,19,18
6587,FTISLAND,spillover,20,17
6588,FTISLAND,spillover,21,8
6589,FTISLAND,spillover,22,8
6590,FTISLAND,spillover,23,10
6591,FTISLAND,spillover,24,11
6592,FTISLAND,spillover,25,19
6593,FTISLAND,spillover,26,9
6594,FTISLAND,spillover,27,21
6595,FTISLAND,spillover,28,19
6596,FTISLAND,spillover,29,17
6597,FTISLAND,spillover,30,14
6598,FTISLAND,spillover,31,12
6599,FTISLAND,spillover,32,20
6600,FTISLAND,spillover,33,26
6601,FTISLAND,spillover,34,13
6602,FTISLAND,spillover,35,15
6603,FTISLAND,spillover,36,34
6604,FTISLAND,spillover,37,19
6605,FTISLAND,spillover,38,33
6606,FTISLAND,spillover,39,32
6607,FTISLAND,spillover,40,23
6608,FTISLAND,spillover,41,16
6609,NewJeans,loyalty,0,11
6610,NewJeans,loyalty,1,18
6611,NewJeans,loyalty,2,7
6612,NewJeans,loyalty,3,12
6613,NewJeans,loyalty,4,14
6614,NewJeans,loyalty,5,12
6615,NewJeans,loyalty,6,16
6616,NewJeans,loyalty,7,6
6617,NewJeans,loyalty,8,13
6618,NewJeans,loyalty,9,12
6619,NewJeans,loyalty,10,27
6620,NewJeans,loyalty,11,18
6621,NewJeans,loyalty,12,14
6622,NewJeans,loyalty,13,11
6623,NewJeans,loyalty,14,9
6624,NewJeans,loyalty,15,6
6625,NewJeans,loyalty,16,25
6626,NewJeans,loyalty,17,35
6627,NewJeans,loyalty,18,23
6628,NewJeans,loyalty,19,29
6629,NewJeans,loyalty,20,26
6630,NewJeans,loyalty,21,18
6631,NewJeans,loyalty,22,18
6632,NewJeans,loyalty,23,15
6633,NewJeans,loyalty,24,13
6634,NewJeans,loyalty,25,31
6635,NewJeans,loyalty,26,19
6636,NewJeans,loyalty,27,32
6637,NewJeans,loyalty,28,14
6638,NewJeans,loyalty,29,13
6639,NewJeans,loyalty,30,13
6640,NewJeans,loyalty,31,14
6641,NewJeans,loyalty,32,19
6642,NewJeans,loyalty,33,13
6643,NewJeans,loyalty,34,9
6644,NewJeans,loyalty,35,6
6645,NewJeans,loyalty,36,23
6646,NewJeans,loyalty,37,11
6647,NewJeans,loyalty,38,16
6648,NewJeans,loyalty,39,24
6649,NewJeans,loyalty,40,19
6650,NewJeans,loyalty,41,16
6651,NewJeans,loyalty,42,16
6652,NewJeans,loyalty,43,18
6653,NewJeans,spillover,0,14
6654,NewJeans,spillover,1,14
6655,NewJeans,spillover,2,8
6656,NewJeans,spillover,3,12
6657,NewJeans,spillover,4,10
6658,NewJeans,spillover,5,13
6659,NewJeans,spillover,6,10
6660,NewJeans,spillover,7,8
6661,NewJeans,spillover,8,12
6662,NewJeans,spillover,9,21
6663,NewJeans,spillover,10,21
6664,NewJeans,spillover,11,10
6665,NewJeans,spillover,12,24
6666,NewJeans,spillover,13,34
6667,NewJeans,spillover,14,9
6668,NewJeans,spillover,15,28
6669,NewJeans,spillover,16,24
6670,NewJeans,spillover,17,34
6671,NewJeans,spillover,18,17
6672,NewJeans,spillover,19,21
6673,NewJeans,spillover,20,26
6674,NewJeans,spillover,21,12
6675,NewJeans,spillover,22,21
6676,NewJeans,spillover,23,15
6677,NewJeans,spillover,24,14
6678,NewJeans,spillover,25,16
6679,NewJeans,spillover,26,11
6680,NewJeans,spillover,27,13
6681,NewJeans,spillover,28,9
6682,NewJeans,spillover,29,11
6683,NewJeans,spillover,30,11
6684,NewJeans,spillover,31,15
6685,NewJeans,spillover,32,28
6686,NewJeans,spillover,33,29
6687,NewJeans,spillover,34,38
6688,NewJeans,spillover,35,40
6689,NewJeans,spillover,36,24
6690,NewJeans,spillover,37,31
6691,NewJeans,spillover,38,20
6692,NewJeans,spillover,39,14
6693,NewJeans,spillover,40,9
6694,NewJeans,spillover,41,17
6695,NewJeans,spillover,42,9
6696,NewJeans,spillover,43,11
6697,NewJeans,spillover,44,14
6698,NewJeans,spillover,45,17
6699,NewJeans,spillover,46,8
6700,NewJeans,spillover,47,12
6701,NewJeans,spillover,48,12
6702,NewJeans,spillover,49,11
6703,NewJeans,spillover,50,11
6704,NewJeans,spillover,51,21
6705,NewJeans,spillover,52,10
6706,NewJeans,spillover,53,17
6707,NewJeans,spillover,54,12
6708,NewJeans,spillover,55,32
6709,NewJeans,spillover,56,22
6710,NewJeans,spillover,59,24
6711,NewJeans,spillover,60,19
6712,NewJeans,spillover,61,40
6713,NewJeans,spillover,62,11
6714,NewJeans,spillover,63,21
6715,NewJeans,spillover,64,26
6716,NewJeans,spillover,65,30
6717,NewJeans,spillover,66,39
6718,NewJeans,spillover,67,6
6719,NewJeans,spillover,68,13
6720,NewJeans,spillover,69,16
6721,NewJeans,spillover,70,21
6722,NewJeans,spillover,71,17
6723,NewJeans,spillover,72,17
6724,NewJeans,spillover,73,25
6725,NewJeans,spillover,74,20
6726,NewJeans,spillover,75,23
6727,NewJeans,spillover,76,21
6728,NewJeans,spillover,77,11
6729,NewJeans,spillover,78,10
6730,NewJeans,spillover,79,11
6731,NewJeans,spillover,80,6
6732,NewJeans,spillover,81,6
6733,NewJeans,spillover,82,6
6734,NewJeans,spillover,83,8
6735,NewJeans,spillover,84,10
6736,NewJeans,spillover,85,10
6737,NewJeans,spillover,86,9
6738,NewJeans,spillover,87,8
6739,NewJeans,spillover,88,17
6740,NewJeans,spillover,89,9
6741,NewJeans,spillover,90,20
6742,NewJeans,spillover,91,35
6743,NewJeans,spillover,92,35
6744,NewJeans,spillover,93,22
6745,NewJeans,spillover,94,29
6746,NewJeans,spillover,95,25
6747,NewJeans,spillover,96,29
6748,NewJeans,spillover,97,29
6749,NewJeans,spillover,98,24
6750,NewJeans,spillover,99,18
6751,NewJeans,spillover,100,18
6752,NewJeans,spillover,101,18
6753,NewJeans,spillover,102,20
6754,NewJeans,spillover,103,13
6755,NewJeans,spillover,104,14
6756,NewJeans,spillover,105,18
6757,NewJeans,spillover,106,12
6758,NewJeans,spillover,107,24
6759,NewJeans,spillover,108,24
6760,NewJeans,spillover,109,18
6761,BLACKPINK,loyalty,0,7
6762,BLACKPINK,loyalty,1,15
6763,BLACKPINK,loyalty,2,10
6764,BLACKPINK,loyalty,3,12
6765,BLACKPINK,loyalty,4,12
6766,BLACKPINK,loyalty,5,8
6767,BLACKPINK,loyalty,6,8
6768,BLACKPINK,loyalty,7,14
6769,BLACKPINK,loyalty,8,15
6770,BLACKPINK,loyalty,9,8
6771,BLACKPINK,loyalty,10,8
6772,BLACKPINK,loyalty,11,14
6773,BLACKPINK,loyalty,12,21
6774,BLACKPINK,loyalty,13,12
6775,BLACKPINK,loyalty,14,26
6776,BLACKPINK,loyalty,15,28
6777,BLACKPINK,loyalty,16,23
6778,BLACKPINK,loyalty,17,30
6779,BLACKPINK,loyalty,18,18
6780,BLACKPINK,loyalty,19,12
6781,BLACKPINK,loyalty,20,14
6782,BLACKPINK,loyalty,21,19
6783,BLACKPINK,loyalty,22,40
6784,BLACKPINK,loyalty,23,32
6785,BLACKPINK,loyalty,24,40
6786,BLACKPINK,loyalty,25,36
6787,BLACKPINK,loyalty,26,36
6788,BLACKPINK,loyalty,27,20
6789,BLACKPINK,loyalty,28,19
6790,BLACKPINK,loyalty,29,29
6791,BLACKPINK,loyalty,30,14
6792,BLACKPINK,loyalty,31,8
6793,BLACKPINK,loyalty,32,12
6794,BLACKPINK,loyalty,35,15
6795,BLACKPINK,loyalty,37,4
6796,BLACKPINK,loyalty,39,5
6797,BLACKPINK,loyalty,40,13
6798,BLACKPINK,loyalty,41,13
6799,BLACKPINK,loyalty,42,16
6800,BLACKPINK,loyalty,43,25
6801,BLACKPINK,loyalty,44,31
6802,BLACKPINK,loyalty,45,20
6803,BLACKPINK,loyalty,46,8
6804,BLACKPINK,loyalty,47,10
6805,BLACKPINK,loyalty,48,11
6806,BLACKPINK,loyalty,49,16
6807,BLACKPINK,loyalty,50,9
6808,BLACKPINK,loyalty,51,21
6809,BLACKPINK,loyalty,52,22
6810,BLACKPINK,loyalty,53,17
6811,BLACKPINK,loyalty,54,12
6812,BLACKPINK,loyalty,55,31
6813,BLACKPINK,loyalty,56,20
6814,BLACKPINK,loyalty,57,17
6815,BLACKPINK,loyalty,58,12
6816,BLACKPINK,loyalty,59,15
6817,BLACKPINK,spillover,0,21
6818,BLACKPINK,spillover,1,16
6819,BLACKPINK,spillover,2,16
6820,BLACKPINK,spillover,3,17
6821,BLACKPINK,spillover,4,12
6822,BLACKPINK,spillover,5,19
6823,BLACKPINK,spillover,6,16
6824,BLACKPINK,spillover,7,17
6825,BLACKPINK,spillover,8,26
6826,BLACKPINK,spillover,9,27
6827,BLACKPINK,spillover,10,20
6828,BLACKPINK,spillover,11,21
6829,BLACKPINK,spillover,12,33
6830,BLACKPINK,spillover,13,18
6831,BLACKPINK,spillover,14,34
6832,BLACKPINK,spillover,15,28
6833,BLACKPINK,spillover,16,24
6834,BLACKPINK,spillover,17,22
6835,BLACKPINK,spillover,18,18
6836,BLACKPINK,spillover,19,26
6837,BLACKPINK,spillover,20,22
6838,BLACKPINK,spillover,21,24
6839,BLACKPINK,spillover,22,19
6840,BLACKPINK,spillover,23,23
6841,BLACKPINK,spillover,24,20
6842,BLACKPINK,spillover,25,7
6843,BLACKPINK,spillover,26,16
6844,BLACKPINK,spillover,27,11
6845,BLACKPINK,spillover,28,10
6846,BLACKPINK,spillover,29,14
6847,BLACKPINK,spillover,30,20
6848,BLACKPINK,spillover,31,12
6849,BLACKPINK,spillover,32,17
6850,BLACKPINK,spillover,33,17
6851,BLACKPINK,spillover,34,13
6852,BLACKPINK,spillover,35,12
6853,BLACKPINK,spillover,36,6
6854,BLACKPINK,spillover,37,11
6855,BLACKPINK,spillover,38,10
6856,BLACKPINK,spillover,39,9
6857,BLACKPINK,spillover,40,10
6858,BLACKPINK,spillover,41,6
6859,BLACKPINK,spillover,42,10
6860,BLACKPINK,spillover,43,9
6861,BLACKPINK,spillover,44,24
6862,BLACKPINK,spillover,45,16
6863,BLACKPINK,spillover,46,46
6864,BLACKPINK,spillover,47,35
6865,BLACKPINK,spillover,48,29
6866,BLACKPINK,spillover,49,31
6867,BLACKPINK,spillover,50,36
6868,BLACKPINK,spillover,51,29
6869,BLACKPINK,spillover,52,31
6870,BLACKPINK,spillover,53,30
6871,BLACKPINK,spillover,54,17
6872,BLACKPINK,spillover,55,22
6873,BLACKPINK,spillover,56,27
6874,BLACKPINK,spillover,57,12
6875,BLACKPINK,spillover,58,9
6876,BLACKPINK,spillover,59,9
6877,BLACKPINK,spillover,60,14
6878,BLACKPINK,spillover,61,18
6879,BLACKPINK,spillover,64,21
6880,BLACKPINK,spillover,65,10
6881,BLACKPINK,spillover,66,11
6882,BLACKPINK,spillover,67,4
6883,BLACKPINK,spillover,69,20
6884,BLACKPINK,spillover,70,9
6885,BLACKPINK,spillover,71,49
6886,BLACKPINK,spillover,72,19
6887,BLACKPINK,spillover,73,25
6888,BLACKPINK,spillover,74,26
6889,BLACKPINK,spillover,75,32
6890,BLACKPINK,spillover,76,18
6891,BLACKPINK,spillover,77,12
6892,BLACKPINK,spillover,78,9
6893,BLACKPINK,spillover,79,15
6894,BLACKPINK,spillover,80,15
6895,BLACKPINK,spillover,81,22
6896,BLACKPINK,spillover,82,26
6897,BLACKPINK,spillover,83,25
6898,BLACKPINK,spillover,84,21
6899,BLACKPINK,spillover,85,28
6900,BLACKPINK,spillover,86,22
6901,BLACKPINK,spillover,87,16
6902,BLACKPINK,spillover,88,15
6903,BLACKPINK,spillover,89,21
6904,BLACKPINK,spillover,90,7
6905,BLACKPINK,spillover,91,6
6906,BLACKPINK,spillover,92,6
6907,BLACKPINK,spillover,93,6
6908,BLACKPINK,spillover,94,9
6909,BLACKPINK,spillover,95,19
6910,BLACKPINK,spillover,96,8
6911,BLACKPINK,spillover,97,11
6912,BLACKPINK,spillover,98,9
6913,BLACKPINK,spillover,99,13
6914,BLACKPINK,spillover,100,12
6915,BLACKPINK,spillover,101,10
6916,BLACKPINK,spillover,102,11
6917,BLACKPINK,spillover,103,8
6918,BLACKPINK,spillover,104,23
6919,BLACKPINK,spillover,105,47
6920,BLACKPINK,spillover,106,34
6921,BLACKPINK,spillover,107,31
6922,BLACKPINK,spillover,108,27
6923,BLACKPINK,spillover,109,26
6924,BLACKPINK,spillover,110,15
6925,BLACKPINK,spillover,111,19
6926,BLACKPINK,spillover,112,28
6927,BLACKPINK,spillover,113,37
6928,BLACKPINK,spillover,114,39
6929,BLACKPINK,spillover,115,26
6930,BLACKPINK,spillover,116,22
6931,BLACKPINK,spillover,117,16
6932,BLACKPINK,spillover,118,26
6933,BLACKPINK,spillover,119,24
6934,BLACKPINK,spillover,120,14
6935,BLACKPINK,spillover,121,10
6936,BLACKPINK,spillover,122,13
6937,BLACKPINK,spillover,123,19
6938,BLACKPINK,spillover,124,12
6939,BLACKPINK,spillover,125,23
6940,BLACKPINK,spillover,126,23
6941,BLACKPINK,spillover,127,19
6942,BLACKPINK,spillover,128,17
6943,BLACKPINK,spillover,129,16
6944,BLACKPINK,spillover,130,27
6945,BLACKPINK,spillover,131,30
6946,BLACKPINK,spillover,132,24
6947,BLACKPINK,spillover,133,21
6948,BLACKPINK,spillover,134,15
6949,IVE,loyalty,0,12
6950,IVE,loyalty,1,6
6951,IVE,loyalty,2,19
6952,IVE,loyalty,3,15
6953,IVE,loyalty,4,10
6954,IVE,loyalty,5,10
6955,IVE,loyalty,6,4
6956,IVE,loyalty,7,9
6957,IVE,loyalty,8,9
6958,IVE,loyalty,9,12
6959,IVE,loyalty,10,19
6960,IVE,loyalty,11,30
6961,IVE,loyalty,12,18
6962,IVE,loyalty,13,12
6963,IVE,loyalty,14,31
6964,IVE,loyalty,15,15
6965,IVE,loyalty,16,36
6966,IVE,loyalty,17,26
6967,IVE,loyalty,18,45
6968,IVE,loyalty,20,20
6969,IVE,loyalty,21,15
6970,IVE,loyalty,22,10
6971,IVE,loyalty,23,11
6972,IVE,loyalty,24,8
6973,IVE,loyalty,25,7
6974,IVE,loyalty,26,17
6975,IVE,loyalty,27,15
6976,IVE,loyalty,28,16
6977,IVE,loyalty,29,13
6978,IVE,loyalty,30,42
6979,IVE,loyalty,31,23
6980,IVE,loyalty,32,16
6981,IVE,loyalty,33,14
6982,IVE,loyalty,34,31
6983,IVE,loyalty,35,19
6984,IVE,loyalty,36,14
6985,IVE,loyalty,37,22
6986,IVE,spillover,0,9
6987,IVE,spillover,1,10
6988,IVE,spillover,2,10
6989,IVE,spillover,3,12
6990,IVE,spillover,4,14
6991,IVE,spillover,5,11
6992,IVE,spillover,6,20
6993,IVE,spillover,7,9
6994,IVE,spillover,8,39
6995,IVE,spillover,9,17
6996,IVE,spillover,10,39
6997,IVE,spillover,11,11
6998,IVE,spillover,12,24
6999,IVE,spillover,13,14
7000,IVE,spillover,14,20
7001,IVE,spillover,15,14
7002,IVE,spillover,16,11
7003,IVE,spillover,17,12
7004,IVE,spillover,18,20
7005,IVE,spillover,19,17
7006,IVE,spillover,20,30
7007,IVE,spillover,21,20
7008,IVE,spillover,22,28
7009,IVE,spillover,23,18
7010,IVE,spillover,24,10
7011,IVE,spillover,25,25
7012,IVE,spillover,26,7
7013,IVE,spillover,28,19
7014,IVE,spillover,29,18
7015,IVE,spillover,30,10
